word,phonetic,pos,definition,source
fundraise,"'fʌnd,reiz",,n.募捐,GMAT
fungi,ˈfʌnˌdʒaɪ; ˈfʌŋˌgaɪ,,n.真菌；菌类；蘑菇（fungus的复数）,GMAT
fungus,'fʌŋɡəs,,n.真菌，霉菌；菌类,GMAT
funnel,'fʌnl,,n.漏斗；烟囱 v.通过漏斗或烟囱等；使成漏斗形,GMAT
furnace,'fɝnɪs,,n.火炉，熔炉,GMAT
fuse,fjuz,,v.融合；熔化，熔融 n.保险丝，熔线；导火线，雷管,GMAT
fusion,'fjʊʒən,,n.融合；熔化；熔接；融合物；[物] 核聚变,GMAT
futile,'fjʊtaɪl,,a.无用的；无效的；没有出息的；琐细的；不重要的,GMAT
gadgeteering,ɡædʒi'tiəriŋ,,n.精巧装置的发明；小巧机械的发明,GMAT
galactic,gə'læktɪk,,a.银河的；乳汁的,GMAT
galaxy,'ɡæləksi,,n.银河；[天] 星系；银河系；一群显赫的人,GMAT
garment,'gɑrmənt,,n.衣服，服装；外表，外观 v.给…穿衣服,GMAT
gauge,gedʒ,,n.计量器；标准尺寸；容量规格 v.测量；估计；给…定规格,GMAT
gear,ɡɪr,,n.齿轮；装置，工具；传动装置 v.适合；搭上齿轮；开始工作 a.好极了,GMAT
generalization,",dʒɛnrələ'zeʃən",,n.概括；普遍化；一般化,GMAT
generate,'dʒɛnəret,,v.使形成；发生；生殖；产生物理反应,GMAT
generational,",dʒɛnə'reʃənl",,a.一代的；生育的,GMAT
generic,dʒə'nɛrɪk,,a.类的；一般的；属的；非商标的,GMAT
genetic,dʒə'nɛtɪk,,a.遗传的；基因的；起源的,GMAT
genial,'dʒinɪəl,,a.亲切的，友好的；和蔼的；适宜的,GMAT
gentry,'dʒɛntri,,n.人们（多用贬义）；贵族们；（英）上流社会人士,GMAT
genuine,'dʒɛnjʊɪn,,a.真实的，真正的；诚恳的,GMAT
geographic,",dʒiə'ɡræfɪk",,a.地理的；地理学的,GMAT
geological,dʒɪə'lɑdʒɪkl,,a.地质的，地质学的,GMAT
geologist,dʒɪ'ɑlədʒɪst,,n.地质学家，地质学者,GMAT
geometric,",dʒiə'mɛtrɪk",,a.几何学的；[数] 几何学图形的,GMAT
geophysical,",dʒio'fɪzɪkl",,a.地球物理学的,GMAT
gimmick,'ɡɪmɪk,,n.暗机关；骗人的玩意；花招 vt.使暗机关；搞骗人的玩意,GMAT
glacier,'ɡleʃɚ,,n.冰河，冰川,GMAT
gland,ɡlænd,,n.腺,GMAT
glean,ɡlin,,v.收集（资料）；拾（落穗）,GMAT
gloomy,'ɡlumi,,a.黑暗的；沮丧的；阴郁的,GMAT
glucose,'ɡlukos,,n.葡萄糖；葡糖（等于dextrose）,GMAT
gorilla,ɡə'rɪlə,,n.大猩猩,GMAT
gourmet,'ɡʊrme,,n.美食家 a.菜肴精美的,GMAT
gradient,'ɡredɪənt,,n.[数][物] 梯度；坡度；倾斜度 a.倾斜的；步行的,GMAT
granite,'grænɪt,,n.花岗岩；坚毅；冷酷无情,GMAT
grant,ɡrænt,,v.授予；允许；承认 n.拨款；[法] 授予物,GMAT
graph,ɡræf,,n.图表；曲线图 v.用曲线图表示,GMAT
graphite,ˈɡræfˌaɪt,,n.石墨；黑铅,GMAT
gravel,'ɡrævl,,n.碎石；砂砾 v.用碎石铺；使船搁浅在沙滩上；使困惑,GMAT
gravitational,",ɡrævɪ'teʃənl",,a.[力] 重力的，[力] 引力的,GMAT
gregarious,grɪ'gɛrɪəs,,a.社交的；群居的,GMAT
grill,ɡrɪl,,v.烧，烤； n.烤架，铁格子；烤肉,GMAT
grind,ɡraɪnd,,v.磨碎；磨快 n.磨；苦工作,GMAT
groove,ɡruv,,n.[建] 凹槽，槽；最佳状态；惯例 v.开槽于,GMAT
grove,ɡrov,,n.小树林；果园,GMAT
guarantee,",ɡærən'ti",,n.保证；担保；保证人；保证书；抵押品 v.保证；担保,GMAT
gut,ɡʌt,,n.内脏；肠子；剧情；胆量；海峡；勇气；直觉；肠 v.取出内脏；摧毁（建筑物等）的内部 a.简单的；本质的，根本的；本能的，直觉的,GMAT
gymnast,'dʒɪmnæst,,n.体操运动员,GMAT
gyroscope,'dʒaɪrəskop,,n.陀螺仪；[航] 回转仪,GMAT
habitat,'hæbə'tæt,,n.[生态] 栖息地，产地,GMAT
hail,hel,,n.冰雹；致敬；招呼；一阵 v.致敬；招呼；向欢呼；猛发；使像下雹样落下（过去式hailed，过去分词hailed，现在分词hailing，第三人称单数hails） int.万岁；欢迎,GMAT
halo,'helo,,n.光环；荣光 vt.使有晕轮；围以光环 vi.成晕轮,GMAT
halt,hɔlt,,v.停止；立定；踌躇，犹豫 n.停止；立定；休息,GMAT
hamper,'hæmpɚ,,v.妨碍；束缚；使困累 n.食盒，食篮；阻碍物,GMAT
handicap,'hændɪ'kæp,,n.障碍；不利条件，不利的因素 v.妨碍，阻碍；使不利,GMAT
handlebar,'hændlbɑr,,n.手把；（美）八字胡（等于handlebar mustache）,GMAT
harbor,'hɑrbɚ,,v.庇护；怀有 n.海港；避难所,GMAT
hardcover,'hɑrd'kʌvɚ,,a.精装的；硬书皮的 n.精装书；硬封面的书,GMAT
harden,'hɑrdn,,v.变硬，变坚固；变坚强；变冷酷 n.(Harden)人名；(英、德、罗、瑞典)哈登；(法)阿尔当,GMAT
hardy,'hɑːdɪ,,a.坚强的；勇敢的；能吃苦耐劳的；鲁莽的 n.强壮的人；耐寒植物；方柄凿,GMAT
harmonize,'hɑrmənaɪz,,v.使和谐；使一致；以和声唱,GMAT
harness,'hɑrnɪs,,v.治理；套；驾驭；披上甲胄；利用 n.马具；甲胄；挽具状带子；降落伞背带；日常工作,GMAT
harsh,hɑrʃ,,a.严厉的；严酷的；刺耳的；粗糙的；刺目的 n.(Harsh)人名；(英)哈什,GMAT
hatch,hætʃ,,n.孵化；舱口 v.孵；策划,GMAT
haunt,hɔnt,,v.常出没于…；萦绕于…；经常去… n.栖息地；常去的地方,GMAT
haven,'hevn,,n.港口；避难所，安息所 vt.为……提供避难处；安置……于港中,GMAT
havoc,'hævək,,n.大破坏；浩劫；蹂躏 vt.严重破坏 vi.损毁,GMAT
hazard,'hæzɚd,,v.赌运气；冒…的危险，使遭受危险 n.危险，冒险；冒险的事,GMAT
hazardous,'hæzɚdəs,,a.有危险的；冒险的；碰运气的,GMAT
haze,hez,,n.阴霾；薄雾；疑惑 v.使变朦胧；使变糊涂,GMAT
headquarters,'hɛdkwɔrtɚz,,n.总部；指挥部；司令部,GMAT
hedge,hɛdʒ,,v.用树篱笆围住；避免作正面答复 n.对冲，套期保值；树篱；障碍,GMAT
hedgehog,'hɛdʒhɔɡ,,n.刺猬,GMAT
heed,hid,,v.注意，留心 n.注意到；留心到,GMAT
heist,haist,,v.抢劫，拦劫；强夺 n.抢劫；强夺,GMAT
helicopter,'hɛlɪkɑptɚ,,n.[航] 直升飞机 vi.[航] 乘直升飞机 vt.由直升机运送,GMAT
helium,'hilɪəm,,n.[化学] 氦（符号为He，2号元素）,GMAT
hemoglobin,",hɛmo'ɡlobɪn",,n.[生化] 血红蛋白（等于haemoglobin）；血红素,GMAT
herbicide,'ɝbɪsaɪd,,n.[农药] 除草剂,GMAT
herbivore,ɝ​bəˌvɔr,,n.[动] 食草动物,GMAT
herd,hɝd,,n.兽群，畜群；放牧人 v.成群，聚在一起,GMAT
hereditary,hə'rɛdə'tɛri,,a.遗传的；世袭的；世代相传的 n.遗传类,GMAT
heretical,həˈrɛtɪkəl,,a.异端的；异教的,GMAT
heritage,'hɛrɪtɪdʒ,,n.遗产；传统；继承物；继承权,GMAT
hexagonal,hɛk'sægənl,,a.六边的，六角形的,GMAT
hide,haɪd,,v.隐藏；隐瞒；鞭打 n.躲藏；兽皮；躲藏处,GMAT
hierarchical,",haɪə'rɑrkɪkl",,a.分层的；等级体系的,GMAT
hierarchy,'haɪərɑrki,,n.层级；等级制度,GMAT
hieroglyphic,",haɪərə'glɪfɪk",,n.象形文字；象形文字写的文章 a.象形文字的；难解的,GMAT
highlight,'haɪlaɪt,,v.突出；强调；使显著；加亮 n.最精彩的部分；最重要的事情；加亮区,GMAT
hike,haɪk,,v.远足；徒步旅行；上升 n.远足；徒步旅行；涨价,GMAT
hinder,'hɪndɚ,,v.成为阻碍 a.后面的 n.(Hinder)人名；(芬)欣德,GMAT
hint,hɪnt,,n.暗示；线索 v.暗示；示意,GMAT
hinterland,'hɪntɚlænd,,n.内地；穷乡僻壤；靠港口供应的内地贸易区,GMAT
Hispanic,hi'spænik,,a.西班牙的,GMAT
historical,hɪ'stɔrɪkl,,a.历史的；史学的；基于史实的,GMAT
hitherto,",hɪðɚ'tu",,ad.迄今；至今,GMAT
hoary,'hɔri,,a.久远的，古老的；灰白的,GMAT
homeostasis,",homɪə'stesɪs",,n.[生理] 体内平衡；[自] 内稳态,GMAT
homestead,'homstɛd,,n.宅地；家园；田产,GMAT
homing,'homɪŋ,,a.回家的；自动导引的；有返回性的 n.归航；动物的返回性 v.回家（home的ing形式）,GMAT
hominid,'hɑmɪnɪd,,n.原始人类；人科动物 a.人类及其祖先的,GMAT
homogeneity,",hɑmədʒə'niəti",,n.同质；同种；同次性（等于homogeneousness）,GMAT
hone,hon,,n.磨刀石；想念；抱怨 v.用磨刀石磨,GMAT
hoof,huf,,v.步行；踢；跳舞 n.蹄；人的脚,GMAT
hormone,'hɔrmon,,n.[生理] 激素，荷尔蒙,GMAT
horseshoe,'hɔrʃʃu,,v.装蹄铁于 n.马蹄铁；U形物,GMAT
horticultural,",hɔrtɪ'kʌltʃərəl",,a.园艺的,GMAT
hospitable,hɑ'spɪtəbl,,a.热情友好的；（环境）舒适的,GMAT
hostility,hɑ'stɪləti,,n.敌意；战争行动,GMAT
household,'haʊshold,,a.家庭的；日常的；王室的 n.全家人，一家人；(包括佣工在内的)家庭，户,GMAT
hover,'hʌvɚ,,v.盘旋，翱翔；徘徊 n.徘徊；盘旋；犹豫,GMAT
howl,haʊl,,v.咆哮；怒吼；狂吠 n.嗥叫；怒号；嚎哭,GMAT
hue,hjuː,,n.色彩；色度；色调；叫声,GMAT
hum,hʌm,,v.发低哼声 n.嗡嗡声；哼声；杂声 int.哼；嗯,GMAT
humane,hju'men,,a.仁慈的，人道的；高尚的,GMAT
humble,'hʌmbl,,a.谦逊的；简陋的；（级别或地位）低下的；不大的 v.使谦恭；轻松打败（尤指强大的对手）；低声下气,GMAT
humid,'hjumɪd,,a.潮湿的；湿润的；多湿气的,GMAT
humidity,hju'mɪdəti,,n.[气象] 湿度；湿气,GMAT
hurricane,hʌrɪˌken,,n.飓风，暴风,GMAT
husk,hʌsk,,n.皮；外壳；无价值之物 v.削皮；以粗哑的嗓音说,GMAT
hybrid,'haɪbrɪd,,n.杂种，混血儿；混合物 a.混合的；杂种的,GMAT
hydrogen,'haɪdrədʒən,,n.[化学] 氢,GMAT
hydroponic,",haɪdrə'pɑnɪk",,a.水栽的，水耕法的,GMAT
hypertension,",haɪpɚ'tɛnʃən",,n.高血压；过度紧张,GMAT
hypnotize,'hɪpnətaɪz,,v.使着迷；对…施催眠术；使恍惚,GMAT
hypothesis,haɪ'pɑθəsɪs,,n.假设,GMAT
hypothesize,haɪ'pɑθəsaɪz,,v.假设，假定,GMAT
iconography,'aɪkə'nɑgrəfi,,n.肖像研究；肖像学；图解,GMAT
identical,aɪ'dɛntɪkl,,a.同一的；完全相同的 n.完全相同的事物,GMAT
identifiable,"aɪ,dɛntɪ'faɪəbl",,a.可辨认的；可认明的；可证明是同一的,GMAT
identification,aɪˌdentɪfɪ'keʃn,,n.鉴定，识别；认同；身份证明,GMAT
identify,aɪ'dɛntɪfaɪ,,v.确定；鉴定；识别，辨认出；使参与；把…看成一样 vi确定；认同；一致,GMAT
identity,aɪ'dɛntəti,,n.身份；同一性，一致；特性；恒等式,GMAT
ideographic,",ɪdɪə'græfɪk",,a.表意的；表意字构成的,GMAT
ideology,",aidi'ɔlədʒi, ,idi-",,n.意识形态；思想意识；观念学,GMAT
idiosyncrasy,",ɪdɪə'sɪŋkrəsi",,n.（个人独有的）气质，性格，习惯，癖好,GMAT
idle,'aɪdl,,a.闲置的；懒惰的；停顿的 v.无所事事；虚度；空转,GMAT
ignite,ɪɡ'naɪt,,v.点燃；使燃烧；使激动,GMAT
illegal,ɪ'ligl,,a.[法] 非法的；违法的；违反规则的 n.非法移民，非法劳工,GMAT
illicit,ɪ'lɪsɪt,,a.违法的；不正当的,GMAT
illiterate,ɪ'lɪtərət,,a.文盲的；不识字的；没受教育的 n.文盲,GMAT
illuminate,ɪ'lumɪnet,,v.阐明，说明；照亮；使灿烂；用灯装饰,GMAT
illustrate,'ɪləstret,,v.阐明，举例说明；图解,GMAT
illustration,",ɪlə'streʃən",,n.说明；插图；例证；图解,GMAT
imbalance,ɪm'bæləns,,n.不平衡；不安定,GMAT
imitate,'ɪmɪtet,,v.模仿，仿效；仿造，仿制,GMAT
imitative,'ɪmɪtetɪv,,a.模仿的；仿制的,GMAT
immigration,",ɪmɪ'ɡreʃən",,n.外来移民；移居,GMAT
immobilize,ɪ'mobə'laɪz,,v.使固定；使不动；使停止流通,GMAT
immune,ɪ'mjʊn,,a.免疫的；免于……的，免除的 n.免疫者；免除者,GMAT
impact,ɪm'pækt,,n.影响；效果；碰撞；冲击力 v.挤入，压紧；撞击；对…产生影响,GMAT
impartial,ɪm'pɑrʃəl,,a.公平的，公正的；不偏不倚的,GMAT
impeachment,ɪm'pitʃmənt,,n.弹劾；控告；怀疑；指摘,GMAT
impede,ɪm'pid,,v.阻碍；妨碍；阻止,GMAT
imperative,ɪm'pɛrətɪv,,a.必要的，不可避免的；紧急的；命令的，专横的；势在必行的；[语]祈使的 n.必要的事；命令；需要；规则；[语]祈使语气,GMAT
implausible,ɪm'plɔzəbl,,a.难以置信的，不像真实的,GMAT
implementation,ɪmplɪmen'teɪʃ(ə)n,,n.[计] 实现；履行；安装启用,GMAT
implication,'ɪmplɪ'keʃən,,n.含义；暗示；牵连，卷入；可能的结果，影响,GMAT
implicit,ɪm'plɪsɪt,,a.含蓄的；暗示的；盲从的,GMAT
imply,ɪm'plai,,v.意味；暗示；隐含,GMAT
impose,ɪm'poz,,v.利用；欺骗；施加影响,GMAT
imposition,",ɪmpə'zɪʃən",,n.征收；强加；欺骗；不公平的负担,GMAT
impoverished,ɪm'pɑvərɪʃt,,a.穷困的；用尽了的，无创造性的 v.使贫困（impoverish的过去分词）,GMAT
impulse,'ɪmpʌls,,n.冲动；[电子] 脉冲；刺激；神经冲动；推动力 vt.推动,GMAT
inability,",ɪnə'bɪləti",,n.无能力；无才能,GMAT
inaccessible,",ɪnæk'sɛsəbl",,a.难达到的；难接近的；难见到的,GMAT
inaccurate,ɪn'ækjərət,,a.错误的,GMAT
inadequate,ɪn'ædɪkwət,,a.不充分的，不适当的,GMAT
inalienable,ɪn'elɪənəbl,,a.不可分割的；不可剥夺的；不能让与的,GMAT
incandescent,'ɪnkən'dɛsnt,,a.辉耀的；炽热的；发白热光的,GMAT
incentive,ɪn'sɛntɪv,,n.动机；刺激 a.激励的；刺激的,GMAT
incinerate,in'sinəreit,,v.把……烧成灰；烧弃,GMAT
incineration,"ɪn,sɪnə'reʃən",,n.焚化；烧成灰,GMAT
incipient,ɪn'sɪpɪənt,,a.初期的；初始的；起初的；发端的,GMAT
incline,ɪn'klaɪn,,v.倾斜；倾向；易于 n.倾斜；斜面；斜坡,GMAT
inclusion,ɪn'kluʒn,,n.包含；内含物,GMAT
incompatible,",ɪnkəm'pætəbl",,a.不相容的；矛盾的；不能同时成立的 n.互不相容的人或事物,GMAT
inconclusive,",ɪnkən'klusɪv",,a.不确定的；非决定性的；无结果的,GMAT
inconsistent,",ɪnkən'sɪstənt",,a.不一致的；前后矛盾的,GMAT
incorporate,ɪn'kɔːpəreɪt,,v.包含，吸收；体现；把……合并 a.合并的；一体化的；组成公司的,GMAT
increment,'ɪŋkrəmənt,,n.[数] 增量；增加；增额；盈余,GMAT
incubate,'ɪŋkjubet,,v.孵化；培养；温育；逐渐发展 n.孵育物,GMAT
incur,ɪn'kɝ,,v.招致，引发；蒙受,GMAT
incursion,ɪn'kɝʒn,,n.入侵；侵犯,GMAT
indenture,ɪn'dɛntʃɚ,,n.契约；合同 v.以契约约束,GMAT
independence,",ɪndɪ'pɛndəns",,n.独立性，自立性；自主,GMAT
independent,'ɪndɪ'pɛndənt,,a.独立的；单独的；无党派的；不受约束的 n.独立自主者；无党派者,GMAT
index,'ɪndɛks,,n.指标；指数；索引；指针 v.做索引,GMAT
indicate,'ɪndɪket,,v.表明；指出；预示；象征,GMAT
indication,",ɪndɪ'keʃən",,n.指示，指出；迹象；象征,GMAT
indicative,ɪn'dɪkətɪv,,a.象征的；指示的；表示…的 n.陈述语气；陈述语气的动词形式,GMAT
indicator,'ɪndɪketɚ,,n.指示器；[试剂] 指示剂；[计] 指示符；压力计,GMAT
indifference,ɪn'dɪfrəns,,n.漠不关心；冷淡；不重视；中立,GMAT
indigenous,ɪn'dɪdʒənəs,,a.本土的；土著的；国产的；固有的,GMAT
indigent,'ɪndɪdʒənt,,a.贫困的；贫穷的（副词indigently）,GMAT
indirect,",ɪndə'rɛkt",,a.间接的；迂回的；非直截了当的,GMAT
indiscriminate,",ɪndɪ'skrɪmɪnət",,a.任意的；无差别的；不分皂白的,GMAT
indispensable,'ɪndɪ'spɛnsəbl,,a.不可缺少的；绝对必要的；责无旁贷的 n.不可缺少之物；必不可少的人,GMAT
indistinct,",ɪndɪ'stɪŋkt",,a.模糊的，不清楚的；朦胧的；难以清楚辨认的,GMAT
indistinguishable,'ɪndɪ'stɪŋgwɪʃəbl,,a.不能区别的，不能辨别的；不易察觉的,GMAT
individual,",ɪndɪ'vɪdʒuəl",,a.个人的；个别的；独特的 n.个人，个体,GMAT
individualism,",ɪndɪ'vɪdʒuəlɪzəm",,n.个人主义；利己主义；个人特征,GMAT
induce,ɪn'dus,,v.诱导；引起；引诱；感应,GMAT
indulge,ɪn'dʌldʒ,,v.满足；纵容；使高兴；使沉迷于…,GMAT
industrialization,"in,dʌstriəlai'zeiʃən, -li'z-",,n.工业化,GMAT
industrialize,ɪn'dʌstrɪəlaɪz,,v.使工业化,GMAT
ineffective,",ɪnɪ'fɛktɪv",,a.无效的，失效的；不起作用的,GMAT
inefficient,",ɪnɪ'fɪʃnt",,a.无效率的，效率低的；无能的,GMAT
inequality,",ɪnɪ'kwɑləti",,n.不平等；不同；不平均,GMAT
inertia,ɪ'nɝʃə,,n.[力] 惯性；惰性，迟钝；不活动,GMAT
inescapable,'ɪnə'skepəbl,,a.不可避免的；逃脱不了的,GMAT
inevitable,ɪn'ɛvɪtəbl,,a.必然的，不可避免的,GMAT
inextricably,ˌɪnɪkˈstrɪkəbli,,ad.逃不掉地；解不开地；解决不了地,GMAT
infancy,'ɪnfənsi,,n.初期；婴儿期；幼年,GMAT
infect,ɪn'fɛkt,,v.感染，传染,GMAT
infectious,ɪn'fɛkʃəs,,a.传染的；传染性的；易传染的,GMAT
infer,ɪn'fɝ,,v.推断；推论,GMAT
inferior,ɪn'fɪrɪɚ,,a.差的；自卑的；下级的，下等的 n.下级；次品,GMAT
infest,ɪn'fɛst,,v.骚扰；寄生于；大批出没；大批滋生,GMAT
infirmary,ɪn'fɝməri,,n.医务室；医院；养老院,GMAT
inflammation,'ɪnflə'meʃən,,n.[病理] 炎症；[医] 发炎；燃烧；发火,GMAT
inflammatory,ɪn'flæmə'tɔri,,a.炎症性的；煽动性的；激动的,GMAT
inflate,ɪn'flet,,v.使充气；使通货膨胀,GMAT
inflation,ɪn'fleʃən,,n.膨胀；通货膨胀；夸张；自命不凡,GMAT
inflationary,ɪn'fleʃənɛri,,a.通货膨胀的；通货膨胀倾向的；通货膨胀引起的,GMAT
inflict,ɪn'flɪkt,,v.造成；使遭受（损伤、痛苦等）；给予（打击等）,GMAT
influenza,",ɪnflu'ɛnzə",,n.[内科] 流行性感冒（简写flu）；家畜流行性感冒,GMAT
influx,'ɪnflʌks,,n.流入；汇集；河流的汇集处,GMAT
infrared,",ɪnfrə'rɛd",,n.红外线 a.红外线的,GMAT
infrastructure,'ɪnfrə'strʌktʃɚ,,n.基础设施；公共建设；下部构造,GMAT
infringement,ɪn'frɪndʒmənt,,n.侵犯；违反,GMAT
infringer,,,n.[法] 侵权人,GMAT
infuse,ɪn'fjuz,,v.灌输；使充满；浸渍,GMAT
ingenious,ɪn'dʒinɪəs,,a.有独创性的；机灵的，精制的；心灵手巧的,GMAT
ingenuity,",ɪndʒə'nuəti",,n.心灵手巧，独创性；精巧；精巧的装置,GMAT
ingest,ɪn'dʒɛst,,v.摄取；咽下；吸收；接待,GMAT
ingrained,ɪn'ɡrend,,a.根深蒂固的；彻头彻尾的；生染的 v.使根深蒂固（ingrain的过去分词形式）；生染；就原料染色,GMAT
ingredient,ɪn'ɡridɪənt,,n.原料；要素；组成部分 a.构成组成部分的,GMAT
inhabit,ɪn'hæbɪt,,v.栖息；居住于；占据,GMAT
inhalation,",ɪnhə'leʃən",,n.吸入；吸入药剂,GMAT
inherent,ɪn'hɪrənt,,a.固有的；内在的；与生俱来的，遗传的,GMAT
inherit,ɪn'hɛrɪt,,v.继承；遗传而得,GMAT
inhibit,ɪn'hɪbɪt,,v.抑制；禁止,GMAT
initial,ɪ'nɪʃəl,,a.最初的；字首的 v.用姓名的首字母签名 n.词首大写字母,GMAT
initiate,ɪ'nɪʃɪet,,v.开始，创始；发起；使初步了解 n.开始；新加入者，接受初步知识者 a.新加入的；接受初步知识的,GMAT
injection,ɪn'dʒɛkʃən,,n.注射；注射剂；充血；射入轨道,GMAT
inland,",ɪn'lænd",,n.内地；内陆 a.内陆的；内地的；国内的 ad.在内地；向内地；向内陆；在内陆,GMAT
inlet,ɪnˌlɛt,,n.入口，进口；插入物；水湾 v.引进; 嵌入; 插入;,GMAT
inmate,'ɪnmet,,n.(尤指)同院病人；同狱犯人；同被(收容所)收容者,GMAT
innate,ɪ'net,,a.先天的；固有的；与生俱来的,GMAT
innovation,",ɪnə'veʃən",,n.创新，革新；新方法,GMAT
innovative,'ɪnəvetɪv,,a.革新的，创新的；新颖的；有创新精神的,GMAT
inoculate,ɪ'nɑkjə'let,,v.[医] 接种；嫁接；灌输,GMAT
inquisitive,ɪn'kwɪzətɪv,,a.好奇的；好问的，爱打听的,GMAT
inscribe,ɪn'skraɪb,,v.题写；题献；铭记；雕,GMAT
inscription,ɪn'skrɪpʃən,,n.题词；铭文；刻印,GMAT
insecticide,ɪn'sɛktɪsaɪd,,n.杀虫剂,GMAT
insert,'ɪnsɝt,,v.插入；嵌入 n.插入物；管芯；镶块；[机械]刀片,GMAT
insight,'ɪn'saɪt,,n.洞察力；洞悉,GMAT
insignificant,",ɪnsɪɡ'nɪfɪkənt",,a.无关紧要的,GMAT
insomnia,ɪn'sɑmnɪə,,n.失眠症，失眠,GMAT
inspection,ɪn'spɛkʃən,,n.视察，检查,GMAT
inspector,ɪn'spɛktɚ,,n.检查员；巡视员,GMAT
inspiration,ˌɪnspəˈreʃən,,n.灵感；鼓舞；吸气；妙计,GMAT
install,ɪn'stɔl,,v.安装；任命；安顿,GMAT
installation,'ɪnstə'leʃən,,n.安装，装置；就职,GMAT
instantaneous,",ɪnstən'tenɪəs",,a.瞬间的；即时的；猝发的,GMAT
instill,ɪn'stɪl,,v.徐徐滴入；逐渐灌输,GMAT
institute,'ɪnstɪtut,,v.开始（调查）；制定；创立；提起（诉讼） n.学会，协会；学院,GMAT
institution,",ɪnstɪ'tuʃən",,n.制度；建立；（社会或宗教等）公共机构；习俗,GMAT
instruct,ɪn'strʌkt,,v.指导；通知；命令；教授,GMAT
instrument,'ɪnstrəmənt,,n.仪器；工具；乐器；手段；器械,GMAT
insulate,ˈɪnsəˌleɪt ; ˈɪnsjʊˌleɪt,,v.隔离，使孤立；使绝缘，使隔热,GMAT
insulin,'ɪnsəlɪn,,n.[生化][药] 胰岛素,GMAT
insuperable,ɪn'supərəbl,,a.不能克服的；无敌的,GMAT
intact,ɪn'tækt,,a.完整的；原封不动的；未受损伤的,GMAT
intake,'ɪn'tek,,n.摄取量；通风口；引入口；引入的量,GMAT
intangible,ɪn'tændʒəbl,,a.无形的，触摸不到的；难以理解的,GMAT
integer,'ɪntɪdʒɚ,,n.[数] 整数；整体；完整的事物,GMAT
integrate,'ɪntɪɡret,,v.使…完整；使…成整体；求…的积分；表示…的总和 a.整合的；完全的 n.一体化；集成体,GMAT
integrated,'ɪntɪɡretɪd,,a.综合的；完整的；互相协调的 v.整合；使…成整体（integrate的过去分词）,GMAT
integration,'ɪntə'greʃən,,n.集成；综合,GMAT
intelligence,ɪn'tɛlɪdʒəns,,n.智力；情报工作；情报机关；理解力；才智，智慧；天分,GMAT
intense,ɪn'tɛns,,a.强烈的；紧张的；非常的；热情的,GMAT
intensify,ɪn'tɛnsɪfaɪ,,v.增强，强化；变激烈,GMAT
intensity,ɪn'tɛnsəti,,n.强度；强烈；[电子] 亮度；紧张,GMAT
intensive,ɪn'tɛnsɪv,,a.加强的；集中的；透彻的；加强语气的 n.加强器,GMAT
intent,ɪn'tɛnt,,n.意图；目的；含义 a.专心的；急切的；坚决的,GMAT
interact,",ɪntɚ'ækt",,v.互相影响；互相作用 n.幕间剧；幕间休息,GMAT
intercept,",ɪntɚ'sɛpt",,v.拦截；截断；窃听 n.拦截；[数] 截距；截获的情报,GMAT
interdependence,",ɪntɚdɪ'pɛndəns",,n.互相依赖,GMAT
interfere,",ɪntɚ'fɪr",,v.干涉；妨碍；打扰,GMAT
interior,ɪn'tɪrɪɚ,,n.内部；本质 a.内部的；国内的；本质的,GMAT
interloper,'ɪntɚlopɚ,,n.闯入者；（为私利）干涉他人事务者；无执照营业者,GMAT
interlude,'ɪntɚ'lʊd,,n.插曲；穿插；幕间节目；[数] 插算 v.使中断,GMAT
intermediary,",ɪntɚ'midɪɛri",,a.中间的；媒介的；中途的 n.中间人；仲裁者；调解者；媒介物,GMAT
intermediate,",ɪntɚ'midɪət",,v.起媒介作用 a.中间的，中级的 n.[化学] 中间物；媒介,GMAT
interpolation,"ɪn,tɚpə'leʃən",,n.插入；篡改；填写；插值,GMAT
interpretation,ɪn'tɝprɪ'teʃən,,n.解释；翻译；演出,GMAT
intersect,'ɪntɚ'sɛkt,,v.相交，交叉,GMAT
intersection,",ɪntɚ'sɛkʃən",,n.交叉；十字路口；交集；交叉点,GMAT
interservice,",intə'sə:vis",,a.军种间的,GMAT
intersperse,",ɪntɚ'spɝs",,v.点缀；散布,GMAT
interstate,'ɪntɚstet,,a.州际的；州与州之间的 n.（美）州际公路,GMAT
interstellar,",ɪntɚ'stɛlɚ",,a.[航][天] 星际的,GMAT
interval,'ɪntɚvl,,n.间隔；间距；幕间休息,GMAT
intervention,",ɪntɚ'vɛnʃən",,n.介入；调停；妨碍,GMAT
intestinal,ɪn'tɛstɪnl,,a.肠的,GMAT
intricate,'ɪntrɪkət,,a.复杂的；错综的，缠结的,GMAT
intrigue,'ɪn'triɡ,,n.阴谋；诡计；复杂的事；私通 v.用诡计取得；激起的兴趣,GMAT
intrinsic,ɪn'trɪnsɪk,,a.本质的，固有的,GMAT
introductory,",ɪntrə'dʌktəri",,a.引导的，介绍的；开端的,GMAT
intuition,",ɪntu'ɪʃən",,n.直觉；直觉力；直觉的知识,GMAT
intuitive,ɪn'tuɪtɪv,,a.直觉的；凭直觉获知的,GMAT
invade,ɪn'ved,,v.侵略；侵袭；侵扰；涌入,GMAT
invariant,ɪn'vɛrɪənt,,a.不变的 n.[数] 不变量；[计] 不变式,GMAT
inventory,'ɪnvəntɔri,,n.存货，存货清单；详细目录；财产清册,GMAT
